cmdCode,cmdDesc,partnerCode,partnerISO,partnerDesc,fobvalue,primaryValue,export_usd
88,"Aircraft, spacecraft, and parts thereof",752,SWE,Sweden,7074.0,7074.0,7074.0
01,Animals; live,31,AZE,Azerbaijan,33.0,33.0,33.0
24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",31,AZE,Azerbaijan,2.5,2.5,2.5
88,"Aircraft, spacecraft, and parts thereof",31,AZE,Azerbaijan,1100.0,1100.0,1100.0
07,Vegetables and certain roots and tubers; edible,32,ARG,Argentina,359.04,359.04,359.04
24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",32,ARG,Argentina,9312.0,9312.0,9312.0
67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",32,ARG,Argentina,25054.08,25054.08,25054.08
24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",8,ALB,Albania,100075.0,100075.0,100075.0
01,Animals; live,842,USA,USA,3292656.102,3292656.102,3292656.102
04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",842,USA,USA,14393222.32,14393222.32,14393222.32
07,Vegetables and certain roots and tubers; edible,842,USA,USA,2340415.665,2340415.665,2340415.665
24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",842,USA,USA,278733414.4,278733414.4,278733414.4
67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",842,USA,USA,243715010.105,243715010.105,243715010.105
88,"Aircraft, spacecraft, and parts thereof",842,USA,USA,20479751.558,20479751.558,20479751.558
91,Clocks and watches and parts thereof,842,USA,USA,5732836.616,5732836.616,5732836.616
04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",328,GUY,Guyana,98835.0,98835.0,98835.0
24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",340,HND,Honduras,1025513.717,1025513.717,1025513.717
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",340,HND,Honduras,190531.28,190531.28,190531.28
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",218,ECU,Ecuador,350162.36,350162.36,350162.36
67,"Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair",218,ECU,Ecuador,72228.5,72228.5,72228.5
07,Vegetables and certain roots and tubers; edible,214,DOM,Dominican Rep.,227910.0,227910.0,227910.0
24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",214,DOM,Dominican Rep.,28977773.589,28977773.589,28977773.589
27,"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes",214,DOM,Dominican Rep.,119635.1,119635.1,119635.1
24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, intended for inhalation without combustion; other nicotine containing products intended for the intake of nicotine into the human body",140,CAF,Central African Rep.,38.24,38.24,38.24
91,Clocks and watches and parts thereof,140,CAF,Central African Rep.,6.72,6.72,6.72
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",804,UKR,Ukraine,404911.11,404911.11,404911.11
08,"Fruit and nuts, edible; peel of citrus fruit or melons",804,UKR,Ukraine,814072.05,814072.05,814072.05
09,"Coffee, tea, mate and spices",804,UKR,Ukraine,32948.5,32948.5,32948.5
11,"Products of the milling industry; malt, starches, inulin, wheat gluten",804,UKR,Ukraine,5595.1,5595.1,5595.1
20,"Preparations of vegetables, fruit, nuts or other parts of plants",804,UKR,Ukraine,217918.68,217918.68,217918.68
65,Headgear and parts thereof,804,UKR,Ukraine,18189.73,18189.73,18189.73
92,Musical instruments; parts and accessories of such articles,804,UKR,Ukraine,66263.59,66263.59,66263.59
95,"Toys, games and sports requisites; parts and accessories thereof",804,UKR,Ukraine,9453.58,9453.58,9453.58
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",807,MKD,North Macedonia,12513.65,12513.65,12513.65
09,"Coffee, tea, mate and spices",807,MKD,North Macedonia,8827.65,8827.65,8827.65
52,Cotton,807,MKD,North Macedonia,37877.71,37877.71,37877.71
72,Iron and steel,807,MKD,North Macedonia,1100.0,1100.0,1100.0
92,Musical instruments; parts and accessories of such articles,807,MKD,North Macedonia,3860.96,3860.96,3860.96
18,Cocoa and cocoa preparations,620,PRT,Portugal,80700.0,80700.0,80700.0
41,Raw hides and skins (other than furskins) and leather,620,PRT,Portugal,87895.432,87895.432,87895.432
55,Man-made staple fibres,620,PRT,Portugal,9875818.029,9875818.029,9875818.029
18,Cocoa and cocoa preparations,616,POL,Poland,1787097.28,1787097.28,1787097.28
41,Raw hides and skins (other than furskins) and leather,616,POL,Poland,612.9,612.9,612.9
55,Man-made staple fibres,616,POL,Poland,8225018.677,8225018.677,8225018.677
58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",616,POL,Poland,25330.246,25330.246,25330.246
82,"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal",616,POL,Poland,43205.37,43205.37,43205.37
13,"Lac; gums, resins and other vegetable saps and extracts",50,BGD,Bangladesh,2752907.56,2752907.56,2752907.56
50,Silk,50,BGD,Bangladesh,3.1,3.1,3.1
53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,50,BGD,Bangladesh,500.5,500.5,500.5
97,Works of art; collectors' pieces and antiques,50,BGD,Bangladesh,2500.0,2500.0,2500.0
09,"Coffee, tea, mate and spices",706,SOM,Somalia,8400.0,8400.0,8400.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",706,SOM,Somalia,87448.48,87448.48,87448.48
29,Organic chemicals,706,SOM,Somalia,56015.2,56015.2,56015.2
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",706,SOM,Somalia,100.0,100.0,100.0
54,Man-made filaments; strip and the like of man-made textile materials,706,SOM,Somalia,7647005.42,7647005.42,7647005.42
65,Headgear and parts thereof,706,SOM,Somalia,5650.0,5650.0,5650.0
95,"Toys, games and sports requisites; parts and accessories thereof",706,SOM,Somalia,150.0,150.0,150.0
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",710,ZAF,South Africa,975702.269,975702.269,975702.269
05,Animal originated products; not elsewhere specified or included,710,ZAF,South Africa,81027.239,81027.239,81027.239
55,Man-made staple fibres,788,TUN,Tunisia,1183921.64,1183921.64,1183921.64
58,"Fabrics; special woven fabrics, tufted textile fabrics, lace, tapestries, trimmings, embroidery",788,TUN,Tunisia,56376.79,56376.79,56376.79
18,Cocoa and cocoa preparations,894,ZMB,Zambia,42585.0,42585.0,42585.0
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",104,MMR,Myanmar,27827.208,27827.208,27827.208
05,Animal originated products; not elsewhere specified or included,104,MMR,Myanmar,12544.0,12544.0,12544.0
09,"Coffee, tea, mate and spices",104,MMR,Myanmar,718349.2,718349.2,718349.2
12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit, industrial or medicinal plants; straw and fodder",104,MMR,Myanmar,68639.2,68639.2,68639.2
23,"Food industries, residues and wastes thereof; prepared animal fodder",104,MMR,Myanmar,485688.931,485688.931,485688.931
25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",104,MMR,Myanmar,60.0,60.0,60.0
28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",104,MMR,Myanmar,1392288.519,1392288.519,1392288.519
29,Organic chemicals,104,MMR,Myanmar,906901.953,906901.953,906901.953
31,Fertilizers,104,MMR,Myanmar,13173578.66,13173578.66,13173578.66
32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",104,MMR,Myanmar,147690.801,147690.801,147690.801
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",104,MMR,Myanmar,43832.14,43832.14,43832.14
52,Cotton,104,MMR,Myanmar,4250079.63,4250079.63,4250079.63
54,Man-made filaments; strip and the like of man-made textile materials,104,MMR,Myanmar,3530423.16,3530423.16,3530423.16
57,Carpets and other textile floor coverings,104,MMR,Myanmar,123985.79,123985.79,123985.79
60,Fabrics; knitted or crocheted,104,MMR,Myanmar,1807904.47,1807904.47,1807904.47
65,Headgear and parts thereof,104,MMR,Myanmar,63.19,63.19,63.19
72,Iron and steel,104,MMR,Myanmar,146249.6,146249.6,146249.6
74,Copper and articles thereof,104,MMR,Myanmar,754631.1,754631.1,754631.1
89,"Ships, boats and floating structures",104,MMR,Myanmar,5053.76,5053.76,5053.76
92,Musical instruments; parts and accessories of such articles,104,MMR,Myanmar,23618.73,23618.73,23618.73
13,"Lac; gums, resins and other vegetable saps and extracts",616,POL,Poland,1599621.43,1599621.43,1599621.43
53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,616,POL,Poland,20000.0,20000.0,20000.0
56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",616,POL,Poland,1176896.278,1176896.278,1176896.278
76,Aluminium and articles thereof,616,POL,Poland,3243429.867,3243429.867,3243429.867
50,Silk,480,MUS,Mauritius,3200.0,3200.0,3200.0
56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",480,MUS,Mauritius,22779.89,22779.89,22779.89
76,Aluminium and articles thereof,480,MUS,Mauritius,856054.51,856054.51,856054.51
97,Works of art; collectors' pieces and antiques,480,MUS,Mauritius,15170.03,15170.03,15170.03
13,"Lac; gums, resins and other vegetable saps and extracts",484,MEX,Mexico,1362701.78,1362701.78,1362701.78
53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,484,MEX,Mexico,8022.0,8022.0,8022.0
56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",484,MEX,Mexico,975935.769,975935.769,975935.769
10,Cereals,251,FRA,France,0.969,0.969,0.969
13,"Lac; gums, resins and other vegetable saps and extracts",251,FRA,France,1602644.179,1602644.179,1602644.179
50,Silk,251,FRA,France,59.914,59.914,59.914
53,Vegetable textile fibres; paper yarn and woven fabrics of paper yarn,251,FRA,France,16908.933,16908.933,16908.933
56,"Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables and articles thereof",251,FRA,France,3503432.702,3503432.702,3503432.702
76,Aluminium and articles thereof,251,FRA,France,4914802.586,4914802.586,4914802.586
97,Works of art; collectors' pieces and antiques,251,FRA,France,406004.622,406004.622,406004.622
09,"Coffee, tea, mate and spices",258,PYF,French Polynesia,10.0,10.0,10.0
11,"Products of the milling industry; malt, starches, inulin, wheat gluten",258,PYF,French Polynesia,25761.5,25761.5,25761.5
25,"Salt; sulphur; earths, stone; plastering materials, lime and cement",258,PYF,French Polynesia,3328319.735,3328319.735,3328319.735
31,Fertilizers,258,PYF,French Polynesia,7940.0,7940.0,7940.0
32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks",258,PYF,French Polynesia,33.6,33.6,33.6
52,Cotton,258,PYF,French Polynesia,145658.979,145658.979,145658.979
54,Man-made filaments; strip and the like of man-made textile materials,258,PYF,French Polynesia,5066.173,5066.173,5066.173
57,Carpets and other textile floor coverings,258,PYF,French Polynesia,524.894,524.894,524.894
65,Headgear and parts thereof,258,PYF,French Polynesia,11532.972,11532.972,11532.972
66,"Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof",258,PYF,French Polynesia,101.84,101.84,101.84
71,"Natural, cultured pearls; precious, semi-precious stones; precious metals, metals clad with precious metal, and articles thereof; imitation jewellery; coin",258,PYF,French Polynesia,6502.456,6502.456,6502.456
72,Iron and steel,258,PYF,French Polynesia,45722.83,45722.83,45722.83
75,Nickel and articles thereof,258,PYF,French Polynesia,21.0,21.0,21.0
95,"Toys, games and sports requisites; parts and accessories thereof",258,PYF,French Polynesia,99452.639,99452.639,99452.639
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",218,ECU,Ecuador,10476.97,10476.97,10476.97
52,Cotton,218,ECU,Ecuador,317173.1,317173.1,317173.1
54,Man-made filaments; strip and the like of man-made textile materials,218,ECU,Ecuador,661195.59,661195.59,661195.59
65,Headgear and parts thereof,218,ECU,Ecuador,44291.74,44291.74,44291.74
92,Musical instruments; parts and accessories of such articles,218,ECU,Ecuador,190828.37,190828.37,190828.37
95,"Toys, games and sports requisites; parts and accessories thereof",218,ECU,Ecuador,211692.84,211692.84,211692.84
03,"Fish and crustaceans, molluscs and other aquatic invertebrates",450,MDG,Madagascar,48820.0,48820.0,48820.0
05,Animal originated products; not elsewhere specified or included,450,MDG,Madagascar,74039.1,74039.1,74039.1
11,"Products of the milling industry; malt, starches, inulin, wheat gluten",450,MDG,Madagascar,22040.0,22040.0,22040.0
20,"Preparations of vegetables, fruit, nuts or other parts of plants",450,MDG,Madagascar,898.0,898.0,898.0
23,"Food industries, residues and wastes thereof; prepared animal fodder",450,MDG,Madagascar,4068122.67,4068122.67,4068122.67
28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",450,MDG,Madagascar,11000.0,11000.0,11000.0
29,Organic chemicals,450,MDG,Madagascar,1136062.5,1136062.5,1136062.5
49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans",450,MDG,Madagascar,9182.32,9182.32,9182.32
54,Man-made filaments; strip and the like of man-made textile materials,450,MDG,Madagascar,290.64,290.64,290.64
57,Carpets and other textile floor coverings,450,MDG,Madagascar,322.6,322.6,322.6
